NameKey,College Name,QuotaCanon,CategoryBase,IsPwD,Year,RoundTag,ClosingRank
AIIMS JODHPUR BASNI PHASE II JODHPUR 342005 RAJASTHAN 342005,"AIIMS, Jodhpur,BASNI PHASE - II, JODHPUR-342005, Rajasthan, 342005",OPEN SEAT QUOTA,GENERAL,True,2025,R1,87801
AIIMS JODHPUR BASNI PHASE II JODHPUR 342005 RAJASTHAN 342005,"AIIMS, Jodhpur,BASNI PHASE - II, JODHPUR-342005, Rajasthan, 342005",OPEN SEAT QUOTA,OBC,False,2025,R1,766
AIIMS JODHPUR BASNI PHASE II JODHPUR 342005 RAJASTHAN 342005,"AIIMS, Jodhpur,BASNI PHASE - II, JODHPUR-342005, Rajasthan, 342005",OPEN SEAT QUOTA,OBC,True,2025,R1,98647
AIIMS JODHPUR BASNI PHASE II JODHPUR 342005 RAJASTHAN 342005,"AIIMS, Jodhpur,BASNI PHASE - II, JODHPUR-342005, Rajasthan, 342005",OPEN SEAT QUOTA,SC,False,2025,R1,6920
AIIMS JODHPUR BASNI PHASE II JODHPUR 342005 RAJASTHAN 342005,"AIIMS, Jodhpur,BASNI PHASE - II, JODHPUR-342005, Rajasthan, 342005",OPEN SEAT QUOTA,SC,True,2025,R1,234585
AIIMS JODHPUR BASNI PHASE II JODHPUR 342005 RAJASTHAN 342005,"AIIMS, Jodhpur,BASNI PHASE - II, JODHPUR-342005, Rajasthan, 342005",OPEN SEAT QUOTA,ST,False,2025,R1,7353
AIIMS JODHPUR BASNI PHASE II JODHPUR 342005 RAJASTHAN 342005,"AIIMS, Jodhpur,BASNI PHASE - II, JODHPUR-342005, Rajasthan, 342005",OPEN SEAT QUOTA,ST,True,,R1,826710
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,EWS,False,2025,R1,4292
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,EWS,True,,R1,503151
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,GENERAL,False,2025,R1,2276
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,GENERAL,True,2025,R1,262176
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,OBC,False,2025,R1,3406
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,OBC,True,2025,R1,386570
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,SC,False,2025,R1,17433
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,SC,True,,R1,671008
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,ST,False,2025,R1,48654
AIIMS KALYANI NH 34 CONNECTOR BASANTAPUR SAGUNA KALYANI 741245 WEST BENGAL INDIA WEST BENGAL 741245,"AIIMS, Kalyani,NH-34 Connector, Basantapur, Saguna, Kalyani, 741245, West Bengal, India, West Bengal, 741245",OPEN SEAT QUOTA,ST,True,2025,R1,412250
AIIMS MADURAI AIIMS MADURAI TAMIL NADU 625008,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",OPEN SEAT QUOTA,EWS,False,2025,R1,6467
AIIMS MADURAI AIIMS MADURAI TAMIL NADU 625008,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",OPEN SEAT QUOTA,GENERAL,False,2025,R1,3597
AIIMS MADURAI AIIMS MADURAI TAMIL NADU 625008,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",OPEN SEAT QUOTA,GENERAL,True,2025,R1,190373
AIIMS MADURAI AIIMS MADURAI TAMIL NADU 625008,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",OPEN SEAT QUOTA,OBC,False,2025,R1,4627
AIIMS MADURAI AIIMS MADURAI TAMIL NADU 625008,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",OPEN SEAT QUOTA,OBC,True,2025,R1,409125
AIIMS MADURAI AIIMS MADURAI TAMIL NADU 625008,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",OPEN SEAT QUOTA,SC,False,2025,R1,33807
AIIMS MADURAI AIIMS MADURAI TAMIL NADU 625008,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",OPEN SEAT QUOTA,ST,False,2025,R1,55735
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,EWS,False,2025,R1,4369
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,EWS,True,2025,R1,426233
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,GENERAL,False,2025,R1,1357
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,GENERAL,True,2025,R1,279531
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,OBC,False,2025,R1,2520
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,OBC,True,2025,R1,401069
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,SC,False,2025,R1,15527
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,SC,True,,R1,630186
AIIMS MANGALAGIRI ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR DT ANDHRA PRADESH ANDHRA PRADESH 522503,"AIIMS Mangalagiri ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI
MANGALAGIRI GUNTUR (Dt)
ANDHRA PRADESH, Andhra Pradesh, 522503",OPEN SEAT QUOTA,ST,False,2025,R1,31007
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,EWS,False,2025,R1,1885
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,EWS,True,2025,R1,339955
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,GENERAL,False,2025,R1,862
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,GENERAL,True,2025,R1,137288
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,OBC,False,2025,R1,1520
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,OBC,True,2025,R1,168613
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,SC,False,2025,R1,8326
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,SC,True,2025,R1,197744
AIIMS NAGPUR PLOT NO 2 SECTOR 20 MIHAN NAGPUR MAHARASHTRA 441108,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",OPEN SEAT QUOTA,ST,False,2025,R1,16192
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",FOREIGN COUNTRY QUOTA,GENERAL,False,2025,R1,9332
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,EWS,False,2025,R1,254
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,GENERAL,False,2025,R1,48
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,GENERAL,True,2025,R1,4801
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,OBC,False,2025,R1,206
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,OBC,True,2025,R1,31622
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,SC,False,2025,R1,644
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,ST,False,2025,R1,1405
AIIMS NEW DELHI AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029 DELHI NCT 110029,"AIIMS, New Delhi,AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI 110029, Delhi (NCT), 110029",OPEN SEAT QUOTA,ST,True,2025,R1,296155
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,EWS,False,2025,R1,2988
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,GENERAL,False,2025,R1,1537
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,GENERAL,True,2025,R1,221737
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,OBC,False,2025,R1,2132
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,OBC,True,2025,R1,324957
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,SC,False,2025,R1,14209
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,SC,True,2025,R1,436764
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,ST,False,2025,R1,28862
AIIMS PATNA PHULWARISHARIF PATNA BIHAR 801507 BIHAR 801507,"AIIMS, Patna,Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",OPEN SEAT QUOTA,ST,True,,R1,856041
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,EWS,False,2025,R1,3646
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,GENERAL,False,2025,R1,2600
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,GENERAL,True,2025,R1,327221
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,OBC,False,2025,R1,3279
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,OBC,True,2025,R1,354913
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,SC,False,2025,R1,23301
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,SC,True,2025,R1,376229
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,ST,False,2025,R1,41778
AIIMS RAI BARELI ALL INDIA INSTITUTE OF MEDICAL SCIENCES RAEBARELI UTTAR PRADESH 229405,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh, 229405",OPEN SEAT QUOTA,ST,True,,R1,1057165
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,EWS,False,2025,R1,2621
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,EWS,True,2025,R1,371868
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,GENERAL,False,2025,R1,1235
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,GENERAL,True,2025,R1,194869
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,OBC,False,2025,R1,1914
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,OBC,True,2025,R1,306492
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,SC,False,2025,R1,12231
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,SC,True,2025,R1,230742
AIIMS RAIPUR TATIBANDH G E ROAD RAIPUR CHHATTISGARH PIN 492099 CHHATTISGARH 492099,"AIIMS, Raipur,Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",OPEN SEAT QUOTA,ST,False,2025,R1,22885
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,EWS,False,2025,R1,3215
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,EWS,True,2025,R1,392062
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,GENERAL,False,2025,R1,1997
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,GENERAL,True,2025,R1,229985
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,OBC,False,2025,R1,2998
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,OBC,True,2025,R1,321581
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,SC,False,2025,R1,21306
AIIMS RAJKOT ADMISSION CELL ACADEMIC SECTION FIRST FLOOR ACADEMIC BLOCK PERMANENT CAMPUS AIIMS RAJKOT KHAND GUJARAT 360110,"AIIMS Rajkot,Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",OPEN SEAT QUOTA,ST,False,2025,R1,39706
AIIMS RISHIKESH ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH UTTARAKHAND 249203 UTTARAKHAND 249203,"AIIMS, Rishikesh ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH
Uttarakhand - 249203, Uttarakhand, 249203",OPEN SEAT QUOTA,EWS,False,2025,R1,1540
AIIMS RISHIKESH ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH UTTARAKHAND 249203 UTTARAKHAND 249203,"AIIMS, Rishikesh ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH
Uttarakhand - 249203, Uttarakhand, 249203",OPEN SEAT QUOTA,GENERAL,False,2025,R1,685
AIIMS RISHIKESH ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH UTTARAKHAND 249203 UTTARAKHAND 249203,"AIIMS, Rishikesh ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH
Uttarakhand - 249203, Uttarakhand, 249203",OPEN SEAT QUOTA,GENERAL,True,2025,R1,147945
AIIMS RISHIKESH ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH UTTARAKHAND 249203 UTTARAKHAND 249203,"AIIMS, Rishikesh ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH
Uttarakhand - 249203, Uttarakhand, 249203",OPEN SEAT QUOTA,OBC,False,2025,R1,1077
AIIMS RISHIKESH ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH UTTARAKHAND 249203 UTTARAKHAND 249203,"AIIMS, Rishikesh ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH
Uttarakhand - 249203, Uttarakhand, 249203",OPEN SEAT QUOTA,OBC,True,2025,R1,161370
AIIMS RISHIKESH ALL INDIA INSTITUTE OF MEDICAL SCIENCES RISHIKESH UTTARAKHAND 249203 UTTARAKHAND 249203,"AIIMS, Rishikesh ,ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH
Uttarakhand - 249203, Uttarakhand, 249203",OPEN SEAT QUOTA,SC,False,2025,R1,8240
